,long,lat,group,order,region,subregion,sev_2018,sev_2019
66063,-76.97688293,41.08107376,2253,66063,pennsylvania,lycoming,,
66064,-77.02845001,41.08680344,2253,66064,pennsylvania,lycoming,,
66065,-77.07427979,41.08680344,2253,66065,pennsylvania,lycoming,,
66066,-77.08573914,41.08107376,2253,66066,pennsylvania,lycoming,,
66067,-77.09719849,41.06961441,2253,66067,pennsylvania,lycoming,,
66068,-77.15450287,41.06388474,2253,66068,pennsylvania,lycoming,,
66069,-77.17741394,41.06961441,2253,66069,pennsylvania,lycoming,,
66070,-77.22325134,41.12118149,2253,66070,pennsylvania,lycoming,,
66071,-77.25762939,41.16701889,2253,66071,pennsylvania,lycoming,,
66072,-77.30919647,41.20139313,2253,66072,pennsylvania,lycoming,,
66073,-77.33784485,41.21858215,2253,66073,pennsylvania,lycoming,,
66074,-77.3493042,41.22431183,2253,66074,pennsylvania,lycoming,,
66075,-77.35503387,41.23004532,2253,66075,pennsylvania,lycoming,,
66076,-77.440979,41.27587891,2253,66076,pennsylvania,lycoming,,
66077,-77.47535706,41.29306793,2253,66077,pennsylvania,lycoming,,
66078,-77.48108673,41.31598663,2253,66078,pennsylvania,lycoming,,
66079,-77.49253845,41.33890533,2253,66079,pennsylvania,lycoming,,
66080,-77.51546478,41.35036469,2253,66080,pennsylvania,lycoming,,
66081,-77.53264618,41.36182404,2253,66081,pennsylvania,lycoming,,
66082,-77.54983521,41.38474274,2253,66082,pennsylvania,lycoming,,
66083,-77.57275391,41.42484665,2253,66083,pennsylvania,lycoming,,
66084,-77.57848358,41.44776535,2253,66084,pennsylvania,lycoming,,
66085,-77.60140228,41.45349884,2253,66085,pennsylvania,lycoming,,
66086,-77.60713959,41.47641754,2253,66086,pennsylvania,lycoming,,
66087,-77.60713959,41.52225113,2253,66087,pennsylvania,lycoming,,
66088,-77.02272034,41.53371048,2253,66088,pennsylvania,lycoming,,
66089,-76.98261261,41.55089951,2253,66089,pennsylvania,lycoming,,
66090,-76.89093781,41.59100723,2253,66090,pennsylvania,lycoming,,
66091,-76.88520813,41.58527374,2253,66091,pennsylvania,lycoming,,
66092,-76.83364105,41.57954788,2253,66092,pennsylvania,lycoming,,
66093,-76.76488495,41.40192795,2253,66093,pennsylvania,lycoming,,
66094,-76.62164307,41.29879761,2253,66094,pennsylvania,lycoming,,
66095,-76.55862427,41.28733826,2253,66095,pennsylvania,lycoming,,
66096,-76.55862427,41.28160858,2253,66096,pennsylvania,lycoming,,
66097,-76.46694946,41.25868988,2253,66097,pennsylvania,lycoming,,
66098,-76.60446167,41.13837051,2253,66098,pennsylvania,lycoming,,
66099,-76.63883209,41.14410019,2253,66099,pennsylvania,lycoming,,
66100,-76.67321014,41.14410019,2253,66100,pennsylvania,lycoming,,
66101,-76.71904755,41.15555573,2253,66101,pennsylvania,lycoming,,
66102,-76.74197388,41.16128922,2253,66102,pennsylvania,lycoming,,
66103,-76.79353333,41.17274475,2253,66103,pennsylvania,lycoming,,
66104,-76.81645203,41.16701889,2253,66104,pennsylvania,lycoming,,
66105,-76.85083008,41.16128922,2253,66105,pennsylvania,lycoming,,
66106,-76.86801147,41.14410019,2253,66106,pennsylvania,lycoming,,
66107,-76.88520813,41.12691116,2253,66107,pennsylvania,lycoming,,
66109,-78.92494202,42.00353622,2254,66109,pennsylvania,mckean,,
66110,-78.31186676,42.00353622,2254,66110,pennsylvania,mckean,,
66111,-78.20874023,41.99780655,2254,66111,pennsylvania,mckean,,
66112,-78.22019958,41.60819244,2254,66112,pennsylvania,mckean,,
66113,-78.42073822,41.60819244,2254,66113,pennsylvania,mckean,,
66114,-78.4264679,41.59673691,2254,66114,pennsylvania,mckean,,
66115,-78.47802734,41.60246658,2254,66115,pennsylvania,mckean,,
66116,-78.48375702,41.61965561,2254,66116,pennsylvania,mckean,,
66117,-78.94212341,41.60819244,2254,66117,pennsylvania,mckean,,
66118,-78.94785309,41.82019043,2254,66118,pennsylvania,mckean,,
66119,-78.93066406,41.82019043,2254,66119,pennsylvania,mckean,,
66120,-78.92494202,41.86029816,2254,66120,pennsylvania,mckean,,
66121,-78.91921234,41.86029816,2254,66121,pennsylvania,mckean,,
66122,-78.91921234,41.87748337,2254,66122,pennsylvania,mckean,,
66123,-78.92494202,41.87748337,2254,66123,pennsylvania,mckean,,
66124,-78.91921234,41.92905426,2254,66124,pennsylvania,mckean,,
66125,-78.91347504,41.93478012,2254,66125,pennsylvania,mckean,,
66126,-78.91921234,41.95197296,2254,66126,pennsylvania,mckean,,
66127,-78.92494202,41.95197296,2254,66127,pennsylvania,mckean,,
66128,-78.92494202,42.00353622,2254,66128,pennsylvania,mckean,,
66130,-80.51776123,41.12691116,2255,66130,pennsylvania,mercer,,
66131,-80.52349091,41.13263702,2255,66131,pennsylvania,mercer,,
66132,-80.52349091,41.4821434,2255,66132,pennsylvania,mercer,,
66133,-80.44327545,41.47641754,2255,66133,pennsylvania,mercer,,
66134,-80.44327545,41.48787308,2255,66134,pennsylvania,mercer,,
66135,-80.41462708,41.4821434,2255,66135,pennsylvania,mercer,,
66136,-80.41462708,41.47641754,2255,66136,pennsylvania,mercer,,
66137,-80.14533997,41.47641754,2255,66137,pennsylvania,mercer,,
66138,-80.00209808,41.48787308,2255,66138,pennsylvania,mercer,,
66139,-80.00209808,41.16701889,2255,66139,pennsylvania,mercer,,
66140,-80.09950256,41.06961441,2255,66140,pennsylvania,mercer,,
66141,-80.15679932,41.11545181,2255,66141,pennsylvania,mercer,,
66142,-80.24846649,41.12118149,2255,66142,pennsylvania,mercer,,
66143,-80.25419617,41.12691116,2255,66143,pennsylvania,mercer,,
66144,-80.51776123,41.12691116,2255,66144,pennsylvania,mercer,,
66146,-77.3664856,40.84043503,2256,66146,pennsylvania,mifflin,,
66147,-77.36076355,40.80605316,2256,66147,pennsylvania,mifflin,,
66148,-77.36076355,40.7086525,2256,66148,pennsylvania,mifflin,,
66149,-77.27481842,40.69146347,2256,66149,pennsylvania,mifflin,,
66150,-77.49253845,40.60551834,2256,66150,pennsylvania,mifflin,,
66151,-77.48680878,40.58259964,2256,66151,pennsylvania,mifflin,,
66152,-77.60140228,40.50811768,2256,66152,pennsylvania,mifflin,,
66153,-77.60713959,40.49092865,2256,66153,pennsylvania,mifflin,,
66154,-77.61859131,40.4794693,2256,66154,pennsylvania,mifflin,,
66155,-77.73317719,40.4107132,2256,66155,pennsylvania,mifflin,,
66156,-77.75610352,40.36487961,2256,66156,pennsylvania,mifflin,,
66157,-77.81340027,40.37060547,2256,66157,pennsylvania,mifflin,,
66158,-77.80767059,40.35914612,2256,66158,pennsylvania,mifflin,,
66159,-77.80767059,40.35341644,2256,66159,pennsylvania,mifflin,,
66160,-77.82485199,40.35341644,2256,66160,pennsylvania,mifflin,,
66161,-77.84777832,40.36487961,2256,66161,pennsylvania,mifflin,,
66162,-77.86495972,40.37060547,2256,66162,pennsylvania,mifflin,,
66163,-77.88215637,40.37633514,2256,66163,pennsylvania,mifflin,,
66164,-77.88788605,40.42790222,2256,66164,pennsylvania,mifflin,,
66165,-77.81340027,40.502388,2256,66165,pennsylvania,mifflin,,
66166,-77.83631897,40.55968094,2256,66166,pennsylvania,mifflin,,
66167,-77.77901459,40.60551834,2256,66167,pennsylvania,mifflin,,
66168,-77.76756287,40.60551834,2256,66168,pennsylvania,mifflin,,
66169,-77.73317719,40.62270737,2256,66169,pennsylvania,mifflin,,
66170,-77.72172546,40.62270737,2256,66170,pennsylvania,mifflin,,
66171,-77.67588806,40.62270737,2256,66171,pennsylvania,mifflin,,
66172,-77.67015839,40.63416672,2256,66172,pennsylvania,mifflin,,
66173,-77.67015839,40.65708542,2256,66173,pennsylvania,mifflin,,
66174,-77.64723969,40.66281509,2256,66174,pennsylvania,mifflin,,
66175,-77.64723969,40.67427444,2256,66175,pennsylvania,mifflin,,
66176,-77.66442871,40.68000412,2256,66176,pennsylvania,mifflin,,
66177,-77.67015839,40.70292282,2256,66177,pennsylvania,mifflin,,
66178,-77.66442871,40.7086525,2256,66178,pennsylvania,mifflin,,
66179,-77.66442871,40.72010803,2256,66179,pennsylvania,mifflin,,
66180,-77.64151001,40.7315712,2256,66180,pennsylvania,mifflin,,
66181,-77.64151001,40.74876022,2256,66181,pennsylvania,mifflin,,
66182,-77.44670105,40.81751633,2256,66182,pennsylvania,mifflin,,
66183,-77.440979,40.82897186,2256,66183,pennsylvania,mifflin,,
66184,-77.40087128,40.84043503,2256,66184,pennsylvania,mifflin,,
66185,-77.3664856,40.84043503,2256,66185,pennsylvania,mifflin,,
66187,-74.98298645,41.08107376,2257,66187,pennsylvania,monroe,,
66188,-75.0173645,41.05242538,2257,66188,pennsylvania,monroe,,
66189,-75.06893158,41.02950668,2257,66189,pennsylvania,monroe,,
66190,-75.12049866,41.00086212,2257,66190,pennsylvania,monroe,,
66191,-75.13195801,40.9836731,2257,66191,pennsylvania,monroe,,
66192,-75.12622833,40.96075439,2257,66192,pennsylvania,monroe,,
66193,-75.19497681,40.94356537,2257,66193,pennsylvania,monroe,,
66194,-75.22362518,40.92637253,2257,66194,pennsylvania,monroe,,
66195,-75.24081421,40.90918732,2257,66195,pennsylvania,monroe,,
66196,-75.24655151,40.89772797,2257,66196,pennsylvania,monroe,,
66197,-75.29238892,40.87480927,2257,66197,pennsylvania,monroe,,
66198,-75.33822632,40.85189056,2257,66198,pennsylvania,monroe,,
66199,-75.41270447,40.83470154,2257,66199,pennsylvania,monroe,,
66200,-75.48146057,40.81751633,2257,66200,pennsylvania,monroe,,
66201,-75.50437927,40.85762024,2257,66201,pennsylvania,monroe,,
66202,-75.57886505,40.94929123,2257,66202,pennsylvania,monroe,,
66203,-75.4986496,41.00086212,2257,66203,pennsylvania,monroe,,
66204,-75.544487,41.02950668,2257,66204,pennsylvania,monroe,,
66205,-75.55021667,41.04669952,2257,66205,pennsylvania,monroe,,
66206,-75.56167603,41.05815506,2257,66206,pennsylvania,monroe,,
66207,-75.59604645,41.08680344,2257,66207,pennsylvania,monroe,,
66208,-75.60751343,41.09826279,2257,66208,pennsylvania,monroe,,
66209,-75.64188385,41.11545181,2257,66209,pennsylvania,monroe,,
66210,-75.60751343,41.15555573,2257,66210,pennsylvania,monroe,,
66211,-75.57886505,41.17274475,2257,66211,pennsylvania,monroe,,
66212,-75.57313538,41.19566345,2257,66212,pennsylvania,monroe,,
66213,-75.5674057,41.20139313,2257,66213,pennsylvania,monroe,,
66214,-75.55593872,41.21858215,2257,66214,pennsylvania,monroe,,
66215,-75.51583862,41.22431183,2257,66215,pennsylvania,monroe,,
66216,-75.38406372,41.23577118,2257,66216,pennsylvania,monroe,,
66217,-75.13195801,41.24723053,2257,66217,pennsylvania,monroe,,
66218,-75.14340973,41.16128922,2257,66218,pennsylvania,monroe,,
66219,-75.11476898,41.15555573,2257,66219,pennsylvania,monroe,,
66220,-75.08039093,41.14410019,2257,66220,pennsylvania,monroe,,
66221,-75.0632019,41.12118149,2257,66221,pennsylvania,monroe,,
66222,-75.03455353,41.09826279,2257,66222,pennsylvania,monroe,,
66223,-74.98298645,41.08107376,2257,66223,pennsylvania,monroe,,
66225,-75.26946259,39.98099518,2258,66225,pennsylvania,montgomery,,
66226,-75.36113739,40.07266998,2258,66226,pennsylvania,montgomery,,
66227,-75.36686707,40.07839966,2258,66227,pennsylvania,montgomery,,
66228,-75.39551544,40.07266998,2258,66228,pennsylvania,montgomery,,
66229,-75.42989349,40.10131454,2258,66229,pennsylvania,montgomery,,
66230,-75.45281219,40.08985519,2258,66230,pennsylvania,montgomery,,
66231,-75.47000122,40.11850739,2258,66231,pennsylvania,montgomery,,
66232,-75.45854187,40.1356926,2258,66232,pennsylvania,montgomery,,
66233,-75.47000122,40.14142609,2258,66233,pennsylvania,montgomery,,
66234,-75.4986496,40.14715195,2258,66234,pennsylvania,montgomery,,
66235,-75.51010132,40.15288162,2258,66235,pennsylvania,montgomery,,
66236,-75.52729797,40.1586113,2258,66236,pennsylvania,montgomery,,
66237,-75.52729797,40.17580032,2258,66237,pennsylvania,montgomery,,
66238,-75.55593872,40.21590805,2258,66238,pennsylvania,montgomery,,
66239,-75.5903244,40.22163773,2258,66239,pennsylvania,montgomery,,
66240,-75.5903244,40.23882675,2258,66240,pennsylvania,montgomery,,
66241,-75.60751343,40.24455643,2258,66241,pennsylvania,montgomery,,
66242,-75.63043213,40.24455643,2258,66242,pennsylvania,montgomery,,
66243,-75.64761353,40.2502861,2258,66243,pennsylvania,montgomery,,
66244,-75.69345093,40.2502861,2258,66244,pennsylvania,montgomery,,
66245,-75.53302765,40.45081711,2258,66245,pennsylvania,montgomery,,
66246,-75.4757309,40.42790222,2258,66246,pennsylvania,montgomery,,
66247,-75.01163483,40.14142609,2258,66247,pennsylvania,montgomery,,
66248,-75.09185028,40.07839966,2258,66248,pennsylvania,montgomery,,
66249,-75.09185028,40.07266998,2258,66249,pennsylvania,montgomery,,
66250,-75.10903931,40.05548096,2258,66250,pennsylvania,montgomery,,
66251,-75.18351746,40.08985519,2258,66251,pennsylvania,montgomery,,
66252,-75.20071411,40.07839966,2258,66252,pennsylvania,montgomery,,
66253,-75.23508453,40.09558868,2258,66253,pennsylvania,montgomery,,
66254,-75.26373291,40.06120682,2258,66254,pennsylvania,montgomery,,
66255,-75.21217346,40.02109909,2258,66255,pennsylvania,montgomery,,
66256,-75.22935486,40.00391388,2258,66256,pennsylvania,montgomery,,
66257,-75.26946259,39.98099518,2258,66257,pennsylvania,montgomery,,
66259,-76.63883209,41.14410019,2259,66259,pennsylvania,montour,,
66260,-76.61592102,41.08107376,2259,66260,pennsylvania,montour,,
66261,-76.62737274,41.05815506,2259,66261,pennsylvania,montour,,
66262,-76.57581329,41.04669952,2259,66262,pennsylvania,montour,,
66263,-76.56435394,41.04096603,2259,66263,pennsylvania,montour,,
66264,-76.56435394,41.02378082,2259,66264,pennsylvania,montour,,
66265,-76.57581329,41.00086212,2259,66265,pennsylvania,montour,,
66266,-76.51278687,40.94929123,2259,66266,pennsylvania,montour,,
66267,-76.52997589,40.93210602,2259,66267,pennsylvania,montour,,
66268,-76.52997589,40.89772797,2259,66268,pennsylvania,montour,,
66269,-76.51278687,40.85762024,2259,66269,pennsylvania,montour,,
66270,-76.54715729,40.87480927,2259,66270,pennsylvania,montour,,
66271,-76.56435394,40.89199829,2259,66271,pennsylvania,montour,,
66272,-76.61019135,40.94356537,2259,66272,pennsylvania,montour,,
66273,-76.62737274,40.95502472,2259,66273,pennsylvania,montour,,
66274,-76.67321014,40.96075439,2259,66274,pennsylvania,montour,,
66275,-76.73623657,40.95502472,2259,66275,pennsylvania,montour,,
66276,-76.78780365,40.94356537,2259,66276,pennsylvania,montour,,
66277,-76.79353333,40.94929123,2259,66277,pennsylvania,montour,,
66278,-76.79353333,40.96075439,2259,66278,pennsylvania,montour,,
66279,-76.78780365,40.97220993,2259,66279,pennsylvania,montour,,
66280,-76.7763443,40.98939896,2259,66280,pennsylvania,montour,,
66281,-76.74197388,41.09826279,2259,66281,pennsylvania,montour,,
66282,-76.74769592,41.14410019,2259,66282,pennsylvania,montour,,
66283,-76.74197388,41.16128922,2259,66283,pennsylvania,montour,,
66284,-76.71904755,41.15555573,2259,66284,pennsylvania,montour,,
66285,-76.67321014,41.14410019,2259,66285,pennsylvania,montour,,
66286,-76.63883209,41.14410019,2259,66286,pennsylvania,montour,,
66288,-75.48146057,40.81751633,2260,66288,pennsylvania,northampton,,
66289,-75.41270447,40.83470154,2260,66289,pennsylvania,northampton,,
66290,-75.33822632,40.85189056,2260,66290,pennsylvania,northampton,,
66291,-75.29238892,40.87480927,2260,66291,pennsylvania,northampton,,
66292,-75.24655151,40.89772797,2260,66292,pennsylvania,northampton,,
66293,-75.24081421,40.90918732,2260,66293,pennsylvania,northampton,,
66294,-75.22362518,40.92637253,2260,66294,pennsylvania,northampton,,
66295,-75.19497681,40.94356537,2260,66295,pennsylvania,northampton,,
66296,-75.12622833,40.96075439,2260,66296,pennsylvania,northampton,,
66297,-75.11476898,40.94356537,2260,66297,pennsylvania,northampton,,
66298,-75.09185028,40.92637253,2260,66298,pennsylvania,northampton,,
66299,-75.06893158,40.89772797,2260,66299,pennsylvania,northampton,,
66300,-75.06893158,40.86907959,2260,66300,pennsylvania,northampton,,
66301,-75.09757996,40.84616089,2260,66301,pennsylvania,northampton,,
66302,-75.11476898,40.79459763,2260,66302,pennsylvania,northampton,,
66303,-75.13195801,40.78313446,2260,66303,pennsylvania,northampton,,
66304,-75.17206573,40.7774086,2260,66304,pennsylvania,northampton,,
66305,-75.18351746,40.7544899,2260,66305,pennsylvania,northampton,,
66306,-75.19497681,40.70292282,2260,66306,pennsylvania,northampton,,
66307,-75.18351746,40.68000412,2260,66307,pennsylvania,northampton,,
66308,-75.20071411,40.64562607,2260,66308,pennsylvania,northampton,,
66309,-75.20644379,40.61697769,2260,66309,pennsylvania,northampton,,
66310,-75.33822632,40.5482254,2260,66310,pennsylvania,northampton,,
66311,-75.40124512,40.58832932,2260,66311,pennsylvania,northampton,,
66312,-75.38406372,40.62270737,2260,66312,pennsylvania,northampton,,
66313,-75.38406372,40.63416672,2260,66313,pennsylvania,northampton,,
66314,-75.43562317,40.67427444,2260,66314,pennsylvania,northampton,,
66315,-75.4757309,40.66854477,2260,66315,pennsylvania,northampton,,
66316,-75.5215683,40.72010803,2260,66316,pennsylvania,northampton,,
66317,-75.53302765,40.73730087,2260,66317,pennsylvania,northampton,,
66318,-75.55021667,40.72584152,2260,66318,pennsylvania,northampton,,
66319,-75.56167603,40.72584152,2260,66319,pennsylvania,northampton,,
66320,-75.57313538,40.73730087,2260,66320,pennsylvania,northampton,,
66321,-75.5903244,40.73730087,2260,66321,pennsylvania,northampton,,
66322,-75.59604645,40.7544899,2260,66322,pennsylvania,northampton,,
66323,-75.60751343,40.78886414,2260,66323,pennsylvania,northampton,,
66324,-75.48146057,40.81751633,2260,66324,pennsylvania,northampton,,
66326,-76.88520813,41.12691116,2261,66326,pennsylvania,northumberland,,
66327,-76.86801147,41.14410019,2261,66327,pennsylvania,northumberland,,
66328,-76.85083008,41.16128922,2261,66328,pennsylvania,northumberland,,
66329,-76.81645203,41.16701889,2261,66329,pennsylvania,northumberland,,
66330,-76.79353333,41.17274475,2261,66330,pennsylvania,northumberland,,
66331,-76.74197388,41.16128922,2261,66331,pennsylvania,northumberland,,
66332,-76.74769592,41.14410019,2261,66332,pennsylvania,northumberland,,
66333,-76.74197388,41.09826279,2261,66333,pennsylvania,northumberland,,
66334,-76.7763443,40.98939896,2261,66334,pennsylvania,northumberland,,
66335,-76.78780365,40.97220993,2261,66335,pennsylvania,northumberland,,
66336,-76.79353333,40.96075439,2261,66336,pennsylvania,northumberland,,
66337,-76.79353333,40.94929123,2261,66337,pennsylvania,northumberland,,
66338,-76.78780365,40.94356537,2261,66338,pennsylvania,northumberland,,
66339,-76.73623657,40.95502472,2261,66339,pennsylvania,northumberland,,
66340,-76.67321014,40.96075439,2261,66340,pennsylvania,northumberland,,
66341,-76.62737274,40.95502472,2261,66341,pennsylvania,northumberland,,
66342,-76.61019135,40.94356537,2261,66342,pennsylvania,northumberland,,
66343,-76.56435394,40.89199829,2261,66343,pennsylvania,northumberland,,
66344,-76.54715729,40.87480927,2261,66344,pennsylvania,northumberland,,
66345,-76.51278687,40.85762024,2261,66345,pennsylvania,northumberland,,
66346,-76.50704956,40.85189056,2261,66346,pennsylvania,northumberland,,
66347,-76.51851654,40.83470154,2261,66347,pennsylvania,northumberland,,
66348,-76.50131989,40.82324219,2261,66348,pennsylvania,northumberland,,
66349,-76.42111206,40.82897186,2261,66349,pennsylvania,northumberland,,
66350,-76.38673401,40.77167892,2261,66350,pennsylvania,northumberland,,
66351,-76.44976044,40.74876022,2261,66351,pennsylvania,northumberland,,
66352,-76.65029907,40.67427444,2261,66352,pennsylvania,northumberland,,
66353,-76.68466949,40.66281509,2261,66353,pennsylvania,northumberland,,
66354,-76.7075882,40.65135574,2261,66354,pennsylvania,northumberland,,
66355,-76.7763443,40.63989639,2261,66355,pennsylvania,northumberland,,
66356,-76.799263,40.63989639,2261,66356,pennsylvania,northumberland,,
66357,-76.81072235,40.63416672,2261,66357,pennsylvania,northumberland,,
66358,-76.83364105,40.62270737,2261,66358,pennsylvania,northumberland,,
66359,-76.89093781,40.61124802,2261,66359,pennsylvania,northumberland,,
66360,-76.90812683,40.60551834,2261,66360,pennsylvania,northumberland,,
66361,-76.92531586,40.60551834,2261,66361,pennsylvania,northumberland,,
66362,-76.94250488,40.60551834,2261,66362,pennsylvania,northumberland,,
66363,-76.93677521,40.62270737,2261,66363,pennsylvania,northumberland,,
66364,-76.90812683,40.65708542,2261,66364,pennsylvania,northumberland,,
66365,-76.85655975,40.7086525,2261,66365,pennsylvania,northumberland,,
66366,-76.85083008,40.72010803,2261,66366,pennsylvania,northumberland,,
66367,-76.85083008,40.7774086,2261,66367,pennsylvania,northumberland,,
66368,-76.8451004,40.8003273,2261,66368,pennsylvania,northumberland,,
66369,-76.83937073,40.82324219,2261,66369,pennsylvania,northumberland,,
66370,-76.80499268,40.84616089,2261,66370,pennsylvania,northumberland,,
66371,-76.79353333,40.86907959,2261,66371,pennsylvania,northumberland,,
66372,-76.799263,40.88053894,2261,66372,pennsylvania,northumberland,,
66373,-76.8221817,40.88626862,2261,66373,pennsylvania,northumberland,,
66374,-76.85655975,40.92637253,2261,66374,pennsylvania,northumberland,,
66375,-76.86228943,40.94929123,2261,66375,pennsylvania,northumberland,,
66376,-76.86228943,40.97220993,2261,66376,pennsylvania,northumberland,,
66377,-76.85655975,41.02950668,2261,66377,pennsylvania,northumberland,,
66378,-76.85083008,41.05815506,2261,66378,pennsylvania,northumberland,,
66379,-76.86228943,41.06388474,2261,66379,pennsylvania,northumberland,,
66380,-76.87947845,41.08680344,2261,66380,pennsylvania,northumberland,,
66381,-76.88520813,41.10971832,2261,66381,pennsylvania,northumberland,,
66382,-76.88520813,41.12691116,2261,66382,pennsylvania,northumberland,,
66384,-76.94250488,40.60551834,2262,66384,pennsylvania,perry,,
66385,-76.97688293,40.57686996,2262,66385,pennsylvania,perry,,
66386,-76.97115326,40.5482254,2262,66386,pennsylvania,perry,,
66387,-76.97688293,40.5253067,2262,66387,pennsylvania,perry,,
66388,-76.97115326,40.50811768,2262,66388,pennsylvania,perry,,
66389,-76.94250488,40.49092865,2262,66389,pennsylvania,perry,,
66390,-76.94823456,40.4794693,2262,66390,pennsylvania,perry,,
66391,-76.95968628,40.45081711,2262,66391,pennsylvania,perry,,
66392,-77.00552368,40.42217255,2262,66392,pennsylvania,perry,,
66393,-77.02272034,40.40498352,2262,66393,pennsylvania,perry,,
66394,-77.02845001,40.38779831,2262,66394,pennsylvania,perry,,
66395,-76.98261261,40.36487961,2262,66395,pennsylvania,perry,,
66396,-76.95968628,40.36487961,2262,66396,pennsylvania,perry,,
66397,-76.93677521,40.35914612,2262,66397,pennsylvania,perry,,
66398,-76.91957855,40.34769058,2262,66398,pennsylvania,perry,,
66399,-76.91957855,40.32477188,2262,66399,pennsylvania,perry,,
66400,-77.03990173,40.30757904,2262,66400,pennsylvania,perry,,
66401,-77.13157654,40.30185318,2262,66401,pennsylvania,perry,,
66402,-77.20033264,40.29039001,2262,66402,pennsylvania,perry,,
66403,-77.29773712,40.27893448,2262,66403,pennsylvania,perry,,
66404,-77.31492615,40.27893448,2262,66404,pennsylvania,perry,,
66405,-77.32064819,40.30185318,2262,66405,pennsylvania,perry,,
66406,-77.3493042,40.27893448,2262,66406,pennsylvania,perry,,
66407,-77.37795258,40.2732048,2262,66407,pennsylvania,perry,,
66408,-77.3951416,40.2732048,2262,66408,pennsylvania,perry,,
66409,-77.40087128,40.27893448,2262,66409,pennsylvania,perry,,
66410,-77.37795258,40.2961235,2262,66410,pennsylvania,perry,,
66411,-77.35503387,40.31330872,2262,66411,pennsylvania,perry,,
66412,-77.3493042,40.32477188,2262,66412,pennsylvania,perry,,
66413,-77.36076355,40.33049774,2262,66413,pennsylvania,perry,,
66414,-77.37221527,40.32477188,2262,66414,pennsylvania,perry,,
66415,-77.412323,40.2961235,2262,66415,pennsylvania,perry,,
66416,-77.47535706,40.26174545,2262,66416,pennsylvania,perry,,
66417,-77.53264618,40.23309708,2262,66417,pennsylvania,perry,,
66418,-77.56130219,40.22163773,2262,66418,pennsylvania,perry,,
66419,-77.59567261,40.19871902,2262,66419,pennsylvania,perry,,
66420,-77.62432098,40.18153,2262,66420,pennsylvania,perry,,
66421,-77.62432098,40.19298935,2262,66421,pennsylvania,perry,,
66422,-77.61286163,40.21590805,2262,66422,pennsylvania,perry,,
66423,-77.61859131,40.22163773,2262,66423,pennsylvania,perry,,
66424,-77.63578033,40.22163773,2262,66424,pennsylvania,perry,,
66425,-77.65296936,40.2502861,2262,66425,pennsylvania,perry,,
66426,-77.66442871,40.2502861,2262,66426,pennsylvania,perry,,
66427,-77.66442871,40.26174545,2262,66427,pennsylvania,perry,,
66428,-77.67015839,40.2732048,2262,66428,pennsylvania,perry,,
66429,-77.62432098,40.31904221,2262,66429,pennsylvania,perry,,
66430,-77.57275391,40.35341644,2262,66430,pennsylvania,perry,,
66431,-77.53264618,40.37633514,2262,66431,pennsylvania,perry,,
66432,-77.53264618,40.39352417,2262,66432,pennsylvania,perry,,
66433,-77.48680878,40.42217255,2262,66433,pennsylvania,perry,,
66434,-77.440979,40.44509125,2262,66434,pennsylvania,perry,,
66435,-77.38368225,40.47373581,2262,66435,pennsylvania,perry,,
66436,-77.3034668,40.50811768,2262,66436,pennsylvania,perry,,
66437,-77.21179199,40.54249191,2262,66437,pennsylvania,perry,,
66438,-77.17741394,40.55395126,2262,66438,pennsylvania,perry,,
66439,-77.17741394,40.56541061,2262,66439,pennsylvania,perry,,
66440,-77.14876556,40.58832932,2262,66440,pennsylvania,perry,,
66441,-77.08573914,40.59978867,2262,66441,pennsylvania,perry,,
66442,-77.04563141,40.60551834,2262,66442,pennsylvania,perry,,
66443,-76.99406433,40.61124802,2262,66443,pennsylvania,perry,,
66444,-76.93677521,40.62270737,2262,66444,pennsylvania,perry,,
66445,-76.94250488,40.60551834,2262,66445,pennsylvania,perry,,
66447,-74.9715271,40.05548096,2263,66447,pennsylvania,philadelphia,,
66448,-75.04601288,39.99818039,2263,66448,pennsylvania,philadelphia,,
66449,-75.07466125,39.98672485,2263,66449,pennsylvania,philadelphia,,
66450,-75.11476898,39.95807648,2263,66450,pennsylvania,philadelphia,,
66451,-75.12049866,39.9294281,2263,66451,pennsylvania,philadelphia,,
66452,-75.13195801,39.9065094,2263,66452,pennsylvania,philadelphia,,
66453,-75.1491394,39.8835907,2263,66453,pennsylvania,philadelphia,,
66454,-75.16633606,39.87213516,2263,66454,pennsylvania,philadelphia,,
66455,-75.20644379,39.860672,2263,66455,pennsylvania,philadelphia,,
66456,-75.24081421,39.85494232,2263,66456,pennsylvania,philadelphia,,
66457,-75.26946259,39.9294281,2263,66457,pennsylvania,philadelphia,,
66458,-75.24081421,39.94088745,2263,66458,pennsylvania,philadelphia,,
66459,-75.25228119,39.95807648,2263,66459,pennsylvania,philadelphia,,
66460,-75.26946259,39.96380615,2263,66460,pennsylvania,philadelphia,,
66461,-75.27519226,39.96953583,2263,66461,pennsylvania,philadelphia,,
66462,-75.26946259,39.98099518,2263,66462,pennsylvania,philadelphia,,
66463,-75.22935486,40.00391388,2263,66463,pennsylvania,philadelphia,,
66464,-75.21217346,40.02109909,2263,66464,pennsylvania,philadelphia,,
66465,-75.26373291,40.06120682,2263,66465,pennsylvania,philadelphia,,
66466,-75.23508453,40.09558868,2263,66466,pennsylvania,philadelphia,,
66467,-75.20071411,40.07839966,2263,66467,pennsylvania,philadelphia,,
